"","Reservoir","Site","DateTime","Depth_m","Chla_ugL","Pheo_ugL","Flag_Chla","Flag_Pheo","age","year"
"579","FCR",50,2019-05-20 12:00:00,1.6,2.2,1.3,0,0,NA,2019
"580","FCR",50,2019-04-22 12:00:00,1.6,3.6,3,0,0,NA,2019
"581","BVR",50,2019-06-13 12:00:00,9,56.2,10.6,0,0,NA,2019
"582","FCR",50,2019-05-06 12:00:00,1.6,2,1.9,0,0,NA,2019
"583","FCR",50,2019-04-29 12:00:00,1.6,1.5,1,0,0,NA,2019
"584","FCR",50,2019-06-03 12:00:00,1.6,4.8,1.8,0,0,NA,2019
"585","BVR",50,2019-05-16 12:00:00,0.1,1,0.5,0,0,NA,2019
"586","FCR",50,2019-04-01 12:00:00,1.6,1.8,0.8,0,0,NA,2019
"587","FCR",50,2019-04-01 12:00:00,5,3.2,1.2,0,0,NA,2019
"588","FCR",50,2019-07-15 12:00:00,1.6,29.3,4.3,0,0,NA,2019
"589","FCR",50,2019-04-22 12:00:00,5,4.3,2.4,0,0,NA,2019
"590","FCR",50,2019-04-15 12:00:00,3.8,2.4,3.1,0,0,NA,2019
"591","FCR",50,2019-05-27 12:00:00,3.8,5.4,2.3,0,0,NA,2019
"592","FCR",50,2019-04-29 12:00:00,3.8,4.1,4.3,0,0,NA,2019
"593","FCR",50,2019-05-06 12:00:00,5,4.9,4.5,0,0,NA,2019
"594","FCR",50,2019-05-13 12:00:00,5,6.3,3.1,0,0,NA,2019
"595","FCR",50,2019-04-01 12:00:00,3.8,0.8,0.1,4,4,NA,2019
"596","FCR",50,2019-05-06 12:00:00,3.8,19,12.7,0,0,NA,2019
"597","FCR",50,2019-04-15 12:00:00,5,1.7,2.7,0,0,NA,2019
"598","FCR",50,2019-05-27 12:00:00,5,8.5,5.6,0,0,NA,2019
"599","FCR",50,2019-07-08 12:00:00,1.6,10.4,1.8,0,0,NA,2019
"600","FCR",50,2019-05-20 12:00:00,3.8,5.3,2.4,0,0,NA,2019
"601","FCR",50,2019-04-29 12:00:00,5,4.4,4.4,0,0,NA,2019
"602","FCR",50,2019-07-29 12:00:00,1.6,19.3,1.4,0,0,NA,2019
"603","FCR",50,2019-08-12 12:00:00,1.6,33.9,1.7,0,0,NA,2019
"604","FCR",50,2019-08-05 12:00:00,1.6,28.8,2.2,0,0,NA,2019
"605","FCR",50,2019-07-22 12:00:00,1.6,15.5,1.7,0,0,NA,2019
"606","BVR",1,2019-04-29 12:00:00,0.1,2,NA,0,2,NA,2019
"607","BVR",100,2019-04-29 12:00:00,0.1,0.3,NA,0,2,NA,2019
"608","BVR",20,2019-04-29 12:00:00,0.1,1.7,NA,0,2,NA,2019
"609","BVR",200,2019-04-29 12:00:00,0.1,1.3,NA,0,2,NA,2019
"610","BVR",30,2019-04-29 12:00:00,0.1,1.8,NA,0,2,NA,2019
"611","BVR",45,2019-04-29 12:00:00,0.1,2.7,NA,0,2,NA,2019
"612","BVR",50,2019-04-29 12:00:00,0.1,2.7,NA,0,2,NA,2019
"613","FCR",1,2019-04-29 12:00:00,0.1,1.3,NA,0,2,NA,2019
"614","FCR",100,2019-04-29 12:00:00,0.1,1.1,NA,0,2,NA,2019
"615","FCR",101,2019-04-29 12:00:00,0.1,1.5,NA,0,2,NA,2019
"616","FCR",102,2019-04-29 12:00:00,0.1,2,NA,0,2,NA,2019
"617","FCR",20,2019-04-29 12:00:00,0.1,1.8,NA,0,2,NA,2019
"618","FCR",200,2019-04-29 12:00:00,0.1,0.7,NA,0,2,NA,2019
"619","FCR",30,2019-04-29 12:00:00,0.1,2,NA,0,2,NA,2019
"620","FCR",45,2019-04-29 12:00:00,0.1,2,NA,0,2,NA,2019
"621","FCR",50,2019-04-29 12:00:00,0.1,1.8,NA,0,2,NA,2019
"622","FCR",99,2019-04-29 12:00:00,0.1,0.7,NA,0,2,NA,2019
"623","BVR",1,2019-05-30 12:00:00,0.1,1,NA,0,2,NA,2019
"624","BVR",100,2019-05-30 12:00:00,0.1,0.5,NA,0,2,NA,2019
"625","BVR",20,2019-05-30 12:00:00,0.1,1.5,NA,0,2,NA,2019
"626","BVR",200,2019-05-30 12:00:00,0.1,1.7,NA,0,2,NA,2019
"627","BVR",30,2019-05-30 12:00:00,0.1,1.7,NA,0,2,NA,2019
"628","BVR",45,2019-05-30 12:00:00,0.1,1,NA,0,2,NA,2019
"629","BVR",50,2019-05-30 12:00:00,0.1,1.4,NA,0,2,NA,2019
"630","FCR",1,2019-05-30 12:00:00,0.1,0.9,NA,0,2,NA,2019
"631","FCR",100,2019-05-30 12:00:00,0.1,0.5,NA,0,2,NA,2019
"632","FCR",101,2019-05-30 12:00:00,0.1,0.5,NA,0,2,NA,2019
"633","FCR",102,2019-05-30 12:00:00,0.1,0.9,NA,0,2,NA,2019
"634","FCR",20,2019-05-30 12:00:00,0.1,4.8,NA,0,2,NA,2019
"635","FCR",200,2019-05-30 12:00:00,0.1,0.7,NA,0,2,NA,2019
"636","FCR",30,2019-05-30 12:00:00,0.1,4.6,NA,0,2,NA,2019
"637","FCR",45,2019-05-30 12:00:00,0.1,4.6,NA,0,2,NA,2019
"638","FCR",50,2019-05-30 12:00:00,0.1,3.8,NA,0,2,NA,2019
"639","FCR",99,2019-05-30 12:00:00,0.1,0.5,NA,0,2,NA,2019
"640","BVR",1,2019-06-27 12:00:00,0.1,0.9,NA,0,2,NA,2019
"641","BVR",100,2019-06-27 12:00:00,0.1,0.3,NA,0,2,NA,2019
"642","BVR",20,2019-06-27 12:00:00,0.1,1.4,NA,0,2,NA,2019
"643","BVR",200,2019-06-27 12:00:00,0.1,0.5,NA,0,2,NA,2019
"644","BVR",30,2019-06-27 12:00:00,0.1,1.1,NA,0,2,NA,2019
"645","BVR",45,2019-06-27 12:00:00,0.1,1.1,NA,0,2,NA,2019
"646","BVR",50,2019-06-27 12:00:00,0.1,0.9,NA,0,2,NA,2019
"647","FCR",1,2019-06-27 12:00:00,0.1,2.2,NA,0,2,NA,2019
"648","FCR",100,2019-06-27 12:00:00,0.1,0.3,NA,0,2,NA,2019
"649","FCR",101,2019-06-27 12:00:00,0.1,0.4,NA,0,2,NA,2019
"650","FCR",102,2019-06-27 12:00:00,0.1,0.4,NA,0,2,NA,2019
"651","FCR",20,2019-06-27 12:00:00,0.1,9.6,NA,0,2,NA,2019
"652","FCR",200,2019-06-27 12:00:00,0.1,0.4,NA,0,2,NA,2019
"653","FCR",30,2019-06-27 12:00:00,0.1,8.6,NA,0,2,NA,2019
"654","FCR",45,2019-06-27 12:00:00,0.1,10.1,NA,0,2,NA,2019
"655","FCR",50,2019-06-27 12:00:00,0.1,7.2,NA,0,2,NA,2019
"656","FCR",99,2019-06-27 12:00:00,0.1,0.3,NA,0,2,NA,2019
"657","BVR",1,2019-07-18 12:00:00,0.1,1.7,NA,0,2,NA,2019
"658","BVR",100,2019-07-18 12:00:00,0.1,0.1,NA,1,2,NA,2019
"659","BVR",20,2019-07-18 12:00:00,0.1,2.1,NA,0,2,NA,2019
"660","BVR",200,2019-07-18 12:00:00,0.1,1.2,NA,0,2,NA,2019
"661","BVR",30,2019-07-18 12:00:00,0.1,2.3,NA,0,2,NA,2019
"662","BVR",45,2019-07-18 12:00:00,0.1,1.8,NA,0,2,NA,2019
"663","BVR",50,2019-07-18 12:00:00,0.1,1.5,NA,0,2,NA,2019
"664","FCR",1,2019-07-18 12:00:00,0.1,2,NA,0,2,NA,2019
"665","FCR",100,2019-07-18 12:00:00,0.1,0.3,NA,0,2,NA,2019
"666","FCR",101,2019-07-18 12:00:00,0.1,0.2,NA,1,2,NA,2019
"667","FCR",20,2019-07-18 12:00:00,0.1,18.2,NA,0,2,NA,2019
"668","FCR",200,2019-07-18 12:00:00,0.1,1.1,NA,0,2,NA,2019
"669","FCR",30,2019-07-18 12:00:00,0.1,17.2,NA,0,2,NA,2019
"670","FCR",45,2019-07-18 12:00:00,0.1,14.1,NA,0,2,NA,2019
"671","FCR",50,2019-07-18 12:00:00,0.1,15.1,NA,0,2,NA,2019
"672","FCR",99,2019-07-18 12:00:00,0.1,0.2,NA,1,2,NA,2019
"673","FCR",102,2019-07-22 12:00:00,0.1,0.3,NA,0,2,NA,2019
"674","BVR",1,2019-08-22 12:00:00,0.1,5.8,NA,0,2,NA,2019
"675","BVR",100,2019-08-22 12:00:00,0.1,0.5,NA,0,2,NA,2019
"676","BVR",20,2019-08-22 12:00:00,0.1,5.9,NA,0,2,NA,2019
"677","BVR",200,2019-08-22 12:00:00,0.1,1.3,NA,0,2,NA,2019
"678","BVR",30,2019-08-22 12:00:00,0.1,6.4,NA,0,2,NA,2019
"679","BVR",45,2019-08-22 12:00:00,0.1,4.4,NA,0,2,NA,2019
"680","BVR",50,2019-08-22 12:00:00,0.1,4.6,NA,0,2,NA,2019
"681","FCR",1,2019-08-22 12:00:00,0.1,6.2,NA,0,2,NA,2019
"682","FCR",100,2019-08-22 12:00:00,0.1,1,NA,0,2,NA,2019
"683","FCR",101,2019-08-22 12:00:00,0.1,1.6,NA,0,2,NA,2019
"684","FCR",102,2019-08-22 12:00:00,0.1,0.1,NA,1,2,NA,2019
"685","FCR",20,2019-08-22 12:00:00,0.1,41.5,NA,0,2,NA,2019
"686","FCR",200,2019-08-22 12:00:00,0.1,0.7,NA,0,2,NA,2019
"687","FCR",30,2019-08-22 12:00:00,0.1,36.7,NA,0,2,NA,2019
"688","FCR",45,2019-08-22 12:00:00,0.1,36.1,NA,0,2,NA,2019
"689","FCR",50,2019-08-22 12:00:00,0.1,35.8,NA,0,2,NA,2019
"690","FCR",99,2019-08-22 12:00:00,0.1,0.6,NA,0,2,NA,2019
"691","BVR",1,2019-09-20 12:00:00,0.1,10,NA,0,2,NA,2019
"692","BVR",1,2019-09-20 12:00:00,0.1,10.7,NA,0,2,NA,2019
"693","BVR",20,2019-09-20 12:00:00,0.1,13.7,NA,0,2,NA,2019
"694","BVR",20,2019-09-20 12:00:00,0.1,11.7,NA,0,2,NA,2019
"695","BVR",30,2019-09-20 12:00:00,0.1,13.7,NA,0,2,NA,2019
"696","BVR",30,2019-09-20 12:00:00,0.1,14.8,NA,0,2,NA,2019
"697","BVR",45,2019-09-20 12:00:00,0.1,8.6,NA,0,2,NA,2019
"698","BVR",45,2019-09-20 12:00:00,0.1,8.9,NA,0,2,NA,2019
"699","BVR",50,2019-09-20 12:00:00,0.1,10.1,NA,0,2,NA,2019
"700","BVR",50,2019-09-20 12:00:00,0.1,10.2,NA,0,2,NA,2019
"701","FCR",20,2019-09-20 12:00:00,0.1,24.7,NA,0,2,NA,2019
"702","FCR",20,2019-09-20 12:00:00,0.1,25.1,NA,0,2,NA,2019
"703","FCR",30,2019-09-20 12:00:00,0.1,26.5,NA,0,2,NA,2019
"704","FCR",45,2019-09-20 12:00:00,0.1,23.8,NA,0,2,NA,2019
"705","FCR",45,2019-09-20 12:00:00,0.1,17.9,NA,0,2,NA,2019
"706","FCR",50,2019-09-20 12:00:00,0.1,29.4,NA,0,2,NA,2019
"707","FCR",50,2019-09-20 12:00:00,0.1,26,NA,0,2,NA,2019
"708","BVR",1,2019-10-04 12:00:00,0.1,12.7,NA,0,2,NA,2019
"709","BVR",100,2019-10-04 12:00:00,0.1,1.1,NA,0,2,NA,2019
"710","BVR",20,2019-10-04 12:00:00,0.1,14.1,NA,0,2,NA,2019
"711","BVR",200,2019-10-04 12:00:00,0.1,1.3,NA,0,2,NA,2019
"712","BVR",30,2019-10-04 12:00:00,0.1,15.8,NA,0,2,NA,2019
"713","BVR",45,2019-10-04 12:00:00,0.1,8.2,NA,0,2,NA,2019
"714","BVR",50,2019-10-04 12:00:00,0.1,8.6,NA,0,2,NA,2019
"715","FCR",1,2019-10-04 12:00:00,0.1,1.8,NA,0,2,NA,2019
"716","FCR",100,2019-10-04 12:00:00,0.1,0.3,NA,0,2,NA,2019
"717","FCR",101,2019-10-04 12:00:00,0.1,0.2,NA,0,2,NA,2019
"718","FCR",102,2019-10-04 12:00:00,0.1,0.3,NA,0,2,NA,2019
"719","FCR",20,2019-10-04 12:00:00,0.1,36.4,NA,0,2,NA,2019
"720","FCR",200,2019-10-04 12:00:00,0.1,1.5,NA,0,2,NA,2019
"721","FCR",30,2019-10-04 12:00:00,0.1,39.1,NA,0,2,NA,2019
"722","FCR",45,2019-10-04 12:00:00,0.1,39.5,NA,0,2,NA,2019
"723","FCR",50,2019-10-04 12:00:00,0.1,38.7,NA,0,2,NA,2019
"724","FCR",99,2019-10-04 12:00:00,0.1,0.3,NA,0,2,NA,2019
"725","BVR",50,2019-05-16 12:00:00,6,40.9,13.7,0,0,NA,2019
"726","BVR",50,2019-05-23 12:00:00,6,2,1.8,0,0,NA,2019
"727","FCR",50,2019-08-05 12:00:00,3.8,11.7,7,0,0,NA,2019
"728","BVR",50,2019-06-13 12:00:00,6,27.1,-18.4,0,4,NA,2019
"729","BVR",50,2019-04-29 12:00:00,6,23.3,5.9,0,0,NA,2019
"730","FCR",50,2019-05-27 12:00:00,5,3.6,4,0,0,NA,2019
"731","FCR",50,2019-06-17 12:00:00,3.8,5.5,3.3,0,0,NA,2019
"732","FCR",50,2019-06-10 12:00:00,5,3.2,3.9,0,0,NA,2019
"733","BVR",50,2019-06-27 12:00:00,6,2.3,2.4,0,0,NA,2019
"734","BVR",50,2019-05-30 12:00:00,6,2.9,1.5,0,0,NA,2019
"735","FCR",50,2019-06-24 12:00:00,0.1,6.7,1.9,0,0,NA,2019
"736","FCR",50,2019-06-17 12:00:00,5,4,3.6,0,0,NA,2019
"737","FCR",50,2019-06-03 12:00:00,0.1,4.1,2.1,0,0,NA,2019
"738","FCR",50,2019-08-19 12:00:00,5,20.6,7.3,0,0,NA,2019
"739","FCR",50,2019-06-10 12:00:00,3.8,4.2,3,0,0,NA,2019
"740","FCR",50,2019-08-19 12:00:00,3.8,13.8,13.2,0,0,NA,2019
"741","FCR",50,2019-05-27 12:00:00,0.1,1.6,1.2,0,0,NA,2019
"742","FCR",50,2019-08-28 12:00:00,3.8,31.6,14.1,0,0,NA,2019
"743","FCR",50,2019-08-19 12:00:00,0.1,26.8,6.4,0,0,NA,2019
"744","FCR",50,2019-08-28 12:00:00,0.1,24.1,6.2,0,0,NA,2019
"745","FCR",50,2019-08-19 12:00:00,1.6,27.5,5,0,0,NA,2019
"746","BVR",50,2021-05-31 12:00:00,1.6,2.373028571,-0.252032,0,4,NA,2021
"747","BVR",50,2021-06-28 12:00:00,1.6,4.5824,-0.340406857,0,4,NA,2021
"748","BVR",50,2021-03-08 12:00:00,1.6,16.72576,-16.9732096,0,4,NA,2021
"749","BVR",50,2021-06-15 12:00:00,1.6,2.373028571,-0.075282286,0,4,NA,2021
"750","FCR",50,2021-05-14 12:00:00,1.6,5.728,-0.5315584,0,4,NA,2021
"751","FCR",50,2021-06-15 12:00:00,1.6,24.71222857,-0.851017143,0,4,NA,2021
"752","BVR",50,2021-06-28 12:00:00,1.6,4.091428571,-0.026185143,0,4,NA,2021
"753","BVR",50,2021-03-08 12:00:00,1.6,6.07168,0.11456,0,4,NA,2021
"754","FCR",50,2021-05-24 12:00:00,1.6,14.32,-0.4628224,0,4,NA,2021
"755","FCR",50,2021-03-22 12:00:00,1.6,7.773714286,-5.299218286,0,4,NA,2021
"756","FCR",50,2021-06-28 12:00:00,1.6,42.19626667,0.282581333,0,4,NA,2021
"757","FCR",50,2021-06-07 12:00:00,1.6,71.1704,-2.193824,0,4,NA,2021
"758","FCR",50,2021-06-21 12:00:00,1.6,47.92426667,-0.496426667,0,4,NA,2021
"759","FCR",50,2021-05-24 12:00:00,1.6,14.32,0.7744256,0,0,NA,2021
"760","BVR",50,2021-04-05 12:00:00,1.6,9.1648,-0.2566144,0,4,NA,2021
"761","FCR",50,2021-04-16 12:00:00,1.6,3.66592,0.2932736,0,4,NA,2021
"762","FCR",50,2021-05-06 12:00:00,1.6,5.111138462,-1.304221538,0,4,NA,2021
"763","FCR",50,2021-04-16 12:00:00,1.6,3.32224,-0.3528448,0,4,NA,2021
"764","BVR",50,2021-05-14 12:00:00,1.6,1.882057143,-0.291309714,0,4,NA,2021
"765","FCR",50,2021-05-31 12:00:00,1.6,47.65696,-1.1364352,0,4,NA,2021
"766","FCR",50,2021-03-22 12:00:00,1.6,4.091428571,0.857563429,0,0,NA,2021
"767","BVR",50,2021-04-05 12:00:00,1.6,9.1648,-0.2566144,0,4,NA,2021
"768","SNP",50,2021-07-20 12:00:00,1,0.745833333,0.005966667,0,4,NA,2021
"769","SNP",50,2021-07-07 12:00:00,1,0.54416,0.2394304,0,0,NA,2021
"770","SNP",50,2021-06-30 12:00:00,1,0.63008,0.2153728,0,0,NA,2021
"771","SNP",50,2021-06-16 12:00:00,1,0.2864,0.3116032,0,0,NA,2021
"772","SNP",50,2021-06-23 12:00:00,1,0.54416,0.2394304,0,0,NA,2021
"773","SNP",50,2021-07-20 12:00:00,1,0.54416,0.2394304,0,0,NA,2021
"774","SNP",50,2021-07-15 12:00:00,1,1.74704,0.3975232,0,0,NA,2021
"775","SNP",50,2021-07-07 12:00:00,1,0.54416,0.3631552,0,0,NA,2021
"776","SNP",50,2021-07-15 12:00:00,1,0.509155556,0.443983644,0,0,NA,2021
"777","SNP",50,2021-06-23 12:00:00,1,0.63008,0.2153728,0,0,NA,2021
"778","FCR",50,2021-06-12 12:00:00,1.6,2.11936,0.8500352,0,0,NA,2021
"779","FCR",50,2021-05-11 12:00:00,1.6,2.80672,0.6575744,0,0,NA,2021
"780","FCR",50,2021-05-25 12:00:00,1.6,8.428342857,0.762642286,0,0,NA,2021
"781","FCR",50,2021-05-18 12:00:00,1.6,2.97856,0.4857344,0,0,NA,2021
"782","FCR",50,2020-10-19 12:00:00,1.6,25.96693333,4.139434667,0,0,NA,2020
"783","BVR",50,2020-11-16 12:00:00,1.6,9.85216,1.5305216,0,0,NA,2020
"784","FCR",50,2020-12-02 12:00:00,1.6,9.546666667,3.032021333,0,0,NA,2020
"785","BVR",50,2020-07-30 12:00:00,1.6,2.138453333,0.501009067,0,0,NA,2020
"786","FCR",50,2020-05-18 12:00:00,1.6,2.80672,0.6575744,0,0,NA,2020
"787","BVR",50,2020-12-02 12:00:00,1.6,10.08128,1.5488512,0,0,NA,2020
"788","FCR",50,2020-11-09 12:00:00,1.6,22.53013333,3.039658667,0,0,NA,2020
"789","FCR",50,2020-07-13 12:00:00,1.6,3.518628571,0.723364571,0,0,NA,2020
"790","FCR",50,2020-06-22 12:00:00,1.6,4.5824,1.139872,0,0,NA,2020
"791","FCR",50,2020-06-03 12:00:00,1.6,2.536685714,1.175058286,0,0,NA,2020
"792","BVR",50,2020-11-10 12:00:00,1.6,9.85216,2.52032,0,0,NA,2020
"793","BVR",50,2020-07-30 12:00:00,1.6,1.680213333,0.959249067,0,0,NA,2020
"794","FCR",50,2020-10-19 12:00:00,1.6,28.25813333,3.085482667,0,0,NA,2020
"795","FCR",50,2020-07-20 12:00:00,1.6,17.53649231,0.927054769,0,0,NA,2020
"796","FCR",50,2020-06-03 12:00:00,1.6,2.2912,1.420544,0,0,NA,2020
"797","FCR",50,2020-07-27 12:00:00,1.6,40.34148571,-0.396050286,0,4,NA,2020
"798","BVR",50,2020-07-23 12:00:00,1.6,2.825813333,1.463313067,0,0,NA,2020
"799","BVR",50,2020-07-20 12:00:00,1.6,17.00775385,0.504064,0,0,NA,2020
"800","FCR",50,2020-07-13 12:00:00,1.6,4.0096,0.762642286,0,0,NA,2020
"801","FCR",50,2020-06-08 12:00:00,1.6,4.105066667,0.843925333,0,0,NA,2020
"802","FCR",50,2020-07-23 12:00:00,1.6,3.513173333,0.775953067,0,0,NA,2020
"803","FCR",50,2020-07-27 12:00:00,1.6,39.60502857,-0.366592,0,4,NA,2020
"804","FCR",50,2020-06-22 12:00:00,1.6,3.938,1.784272,0,0,NA,2020
"805","FCR",50,2020-12-02 12:00:00,1.6,10.08128,2.2912,0,0,NA,2020
"806","FCR",50,2020-06-12 12:00:00,1.6,2.2912,0.6781952,0,0,NA,2020
"807","FCR",50,2020-06-08 12:00:00,1.6,3.818666667,1.130325333,0,0,NA,2020
"808","CIM",5,2021-06-09 12:00:00,1.6,0.954666667,0.255086933,0,0,NA,2021
"809","CIM",4,2021-06-01 12:00:00,1.6,1.069226667,0.223010133,0,0,NA,2021
"810","CIM",4,2021-06-09 12:00:00,1.6,0.725546667,0.401723733,0,0,NA,2021
"811","CIM",3,2021-06-09 12:00:00,1.6,0.725546667,0.236757333,0,0,NA,2021
"812","CIM",5,2021-06-01 12:00:00,1.6,1.069226667,0.387976533,0,0,NA,2021
"813","CIM",1,2021-06-01 12:00:00,1.6,1.183786667,0.273416533,0,0,NA,2021
"814","CIM",6,2021-06-01 12:00:00,1.6,1.183786667,0.355899733,0,0,NA,2021
"815","CIM",2,2021-06-09 12:00:00,1.6,1.069226667,0.305493333,0,0,NA,2021
"816","CIM",3,2021-06-01 12:00:00,1.6,0.954666667,0.337570133,0,4,NA,2021
"817","CIM",2,2021-06-01 12:00:00,1.6,1.527466667,-0.152746667,0,4,NA,2021
"818","CIM",5,2021-06-06 12:00:00,1.6,0.840106667,0.122197333,0,0,NA,2021
"819","CIM",4,2021-06-06 12:00:00,1.6,0.840106667,0.287163733,0,0,NA,2021
"820","CIM",4,2021-06-06 12:00:00,1.6,0.954666667,0.337570133,0,0,NA,2021
"821","CIM",3,2021-06-06 12:00:00,1.6,0.840106667,0.204680533,0,0,NA,2021
"822","CIM",2,2021-06-06 12:00:00,1.6,1.412906667,0.291746133,0,0,NA,2021
"823","CIM",5,2021-06-09 12:00:00,1.6,3.131306667,0.223010133,0,0,NA,2021
"824","CIM",1,2021-06-09 12:00:00,1.6,0.840106667,0.534613333,0,0,NA,2021
"825","CIM",1,2021-06-06 12:00:00,1.6,0.954666667,0.090120533,0,4,NA,2021
"826","CIM",6,2021-06-09 12:00:00,1.6,0.954666667,0.502536533,0,0,NA,2021
"827","CIM",6,2021-06-06 12:00:00,1.6,0.954666667,0.172603733,0,0,NA,2021
"828","BVR",50,2021-10-12 12:00:00,1.6,11.89,2.1,0,0,NA,2021
"829","BVR",50,2021-10-26 12:00:00,1.6,8.45,3.7,0,0,NA,2021
"830","BVR",50,2021-10-26 12:00:00,1.6,7.59,4,0,0,NA,2021
"831","FCR",50,2021-09-14 12:00:00,1.6,5.73,1.3,0,0,NA,2021
"832","BVR",50,2021-12-06 12:00:00,1.6,16.61,1.4,0,0,NA,2021
"833","BVR",50,2021-07-26 12:00:00,1.6,5.38,0.9,0,0,NA,2021
"834","FCR",50,2021-10-04 12:00:00,1.6,3.32,1.2,0,0,NA,2021
"835","FCR",50,2021-09-21 12:00:00,1.6,5.04,0.5,0,0,NA,2021
"836","BVR",50,2021-12-06 12:00:00,1.6,42.39,NA,0,2,NA,2021
"837","BVR",50,2021-08-24 12:00:00,1.6,8.82,0.7,0,0,NA,2021
"838","FCR",50,2021-08-16 12:00:00,1.6,5.87,1.3,0,0,NA,2021
"839","FCR",50,2021-09-06 12:00:00,1.6,3.32,0.5,0,0,NA,2021
"840","FCR",50,2021-08-24 12:00:00,1.6,4.35,0.4,0,0,NA,2021
"841","BVR",50,2021-11-09 12:00:00,1.6,7.16,3.2,0,0,NA,2021
"842","BVR",50,2021-08-24 12:00:00,1.6,13.17,0.5,0,0,NA,2021
"843","FCR",50,2021-12-06 12:00:00,1.6,55.7,1.9,0,0,NA,2021
"844","FCR",50,2021-10-04 12:00:00,1.6,3.32,2.5,0,0,NA,2021
"845","FCR",50,2021-09-14 12:00:00,1.6,4.7,0.3,0,4,NA,2021
"846","FCR",50,2021-09-21 12:00:00,1.6,5.73,1,0,0,NA,2021
